SECT DEPTH,SB DEPTH,SECT NUM,SECT DEPTH,CT,PWAmp,PWVel,Den1,MS1,Imp,FP,Name,Hole,Number
42.599998474121094,1.433,2,42.6,8.469,0.0002,1222.784,1.2439,6.248,1520.994,0.8606,1001-1-A-1-2,A,2.0
43.099998474121094,1.438,2,43.1,8.469,0.0002,1224.021,1.2738,6.1364,1559.098,0.8436,1001-1-A-1-2,A,2.0
43.599998474121094,1.443,2,43.6,8.469,0.0002,1228.46,1.2588,6.179,1546.389,0.8521,1001-1-A-1-2,A,2.0
44.099998474121094,1.448,2,44.1,8.466,0.0002,1237.177,1.2165,6.4314,1505.08,0.8763,1001-1-A-1-2,A,2.0
44.599998474121094,1.453,2,44.6,8.465,0.0002,1236.85,1.1838,6.6112,1464.228,0.895,1001-1-A-1-2,A,2.0
45.099998474121094,1.458,2,45.1,8.466,0.0002,1233.032,1.2548,6.2353,1547.205,0.8544,1001-1-A-1-2,A,2.0
45.599998474121094,1.463,2,45.6,8.466,0.0002,1235.191,1.2282,6.3393,1517.044,0.8696,1001-1-A-1-2,A,2.0
46.099998474121094,1.468,2,46.1,8.47,0.0002,1237.761,1.2168,6.3847,1506.157,0.8761,1001-1-A-1-2,A,2.0
46.599998474121094,1.473,2,46.6,8.471,0.0001,1228.393,1.1975,6.4854,1471.061,0.8871,1001-1-A-1-2,A,2.0
47.099998474121094,1.478,2,47.1,8.471,0.0002,1229.106,1.1994,6.4121,1474.153,0.8861,1001-1-A-1-2,A,2.0
47.599998474121094,1.483,2,47.6,8.468,0.0002,1229.028,1.2011,6.3722,1476.163,0.8851,1001-1-A-1-2,A,2.0
48.099998474121094,1.488,2,48.1,8.471,0.0002,1226.615,1.2266,6.1974,1504.536,0.8705,1001-1-A-1-2,A,2.0
48.599998474121094,1.493,2,48.6,8.471,0.0002,1223.956,1.2284,6.1569,1503.557,0.8695,1001-1-A-1-2,A,2.0
49.099998474121094,1.498,2,49.1,8.471,0.0002,1224.841,1.2516,6.0076,1532.97,0.8562,1001-1-A-1-2,A,2.0
49.599998474121094,1.503,2,49.6,8.475,0.0002,1229.687,1.2468,5.9872,1533.131,0.859,1001-1-A-1-2,A,2.0
50.099998474121094,1.508,2,50.1,8.456,0.0002,1228.177,1.2295,6.0785,1510.027,0.8689,1001-1-A-1-2,A,2.0
50.599998474121094,1.513,2,50.6,8.461,0.0002,1221.805,1.2212,6.0417,1492.101,0.8736,1001-1-A-1-2,A,2.0
