SECT DEPTH,SB DEPTH,SECT NUM,SECT DEPTH,CT,PWAmp,PWVel,Den1,MS1,Imp,FP,Name,Hole,Number
63.79999923706055,0.638,1,63.8,8.578,0.0001,1254.277,1.3439,5.6435,1685.625,0.8035,1001-1-B-1-1,B,1.0
64.30000305175781,0.643,1,64.3,8.577,0.0001,1261.324,1.3294,5.767,1676.772,0.8118,1001-1-B-1-1,B,1.0
64.80000305175781,0.648,1,64.8,8.578,0.0001,1270.062,1.3607,5.6953,1728.222,0.7939,1001-1-B-1-1,B,1.0
65.30000305175781,0.653,1,65.3,8.575,0.0001,1274.714,1.3416,5.869,1710.186,0.8048,1001-1-B-1-1,B,1.0
65.80000305175781,0.658,1,65.8,8.57,0.0001,1271.513,1.3563,5.8738,1724.581,0.7964,1001-1-B-1-1,B,1.0
66.30000305175781,0.663,1,66.3,8.568,0.0001,1265.396,1.367,5.8904,1729.744,0.7903,1001-1-B-1-1,B,1.0
66.80000305175781,0.668,1,66.8,8.568,0.0001,1264.463,1.3614,5.9461,1721.439,0.7935,1001-1-B-1-1,B,1.0
67.30000305175781,0.673,1,67.3,8.568,0.0001,1262.599,1.3419,6.0644,1694.32,0.8046,1001-1-B-1-1,B,1.0
67.80000305175781,0.678,1,67.8,8.568,0.0001,1257.965,1.3237,6.1757,1665.203,0.815,1001-1-B-1-1,B,1.0
68.30000305175781,0.683,1,68.3,8.568,0.0001,1256.121,1.3029,6.2743,1636.633,0.8269,1001-1-B-1-1,B,1.0
68.80000305175781,0.688,1,68.8,8.568,0.0001,1258.519,1.3236,6.1809,1665.8,0.8151,1001-1-B-1-1,B,1.0
69.30000305175781,0.693,1,69.3,8.565,0.0001,1258.264,1.371,5.9729,1725.129,0.788,1001-1-B-1-1,B,1.0
69.80000305175781,0.698,1,69.8,8.557,0.0001,1257.643,1.3869,5.947,1744.163,0.7789,1001-1-B-1-1,B,1.0
70.30000305175781,0.703,1,70.3,8.557,0.0001,1259.123,1.3676,6.0038,1721.934,0.79,1001-1-B-1-1,B,1.0
70.80000305175781,0.708,1,70.8,8.557,0.0001,1261.164,1.3398,6.156,1689.66,0.8059,1001-1-B-1-1,B,1.0
71.30000305175781,0.713,1,71.3,8.554,0.0001,1259.423,1.3513,6.082,1701.867,0.7993,1001-1-B-1-1,B,1.0
71.80000305175781,0.718,1,71.8,8.552,0.0001,1260.056,1.3624,6.0319,1716.689,0.7929,1001-1-B-1-1,B,1.0
72.30000305175781,0.723,1,72.3,8.548,0.0001,1267.497,1.3704,5.9773,1736.998,0.7883,1001-1-B-1-1,B,1.0
72.80000305175781,0.728,1,72.8,8.547,0.0001,1270.552,1.3683,5.9567,1738.528,0.7895,1001-1-B-1-1,B,1.0
73.30000305175781,0.733,1,73.3,8.547,0.0001,1273.77,1.3691,5.8948,1743.863,0.7891,1001-1-B-1-1,B,1.0
73.80000305175781,0.738,1,73.8,8.542,0.0001,1272.646,1.3887,5.763,1767.276,0.7779,1001-1-B-1-1,B,1.0
74.30000305175781,0.743,1,74.3,8.542,0.0001,1268.112,1.4304,5.5643,1813.95,0.754,1001-1-B-1-1,B,1.0
74.80000305175781,0.748,1,74.8,8.542,0.0001,1258.397,1.4068,5.6888,1770.27,0.7676,1001-1-B-1-1,B,1.0
75.30000305175781,0.753,1,75.3,8.542,0.0001,1251.208,1.3816,5.7926,1728.629,0.782,1001-1-B-1-1,B,1.0
75.80000305175781,0.758,1,75.8,8.542,0.0001,1251.758,1.3679,5.9094,1712.281,0.7898,1001-1-B-1-1,B,1.0
76.30000305175781,0.763,1,76.3,8.54,0.0001,1254.96,1.3525,6.0401,1697.392,0.7985,1001-1-B-1-1,B,1.0
76.80000305175781,0.768,1,76.8,8.537,0.0001,1253.598,1.3396,6.1369,1679.311,0.8059,1001-1-B-1-1,B,1.0
77.30000305175781,0.773,1,77.3,8.537,0.0001,1254.15,1.3277,6.1918,1665.168,0.8127,1001-1-B-1-1,B,1.0
77.80000305175781,0.778,1,77.8,8.538,0.0001,1253.561,1.3933,5.8983,1746.622,0.7752,1001-1-B-1-1,B,1.0
78.30000305175781,0.783,1,78.3,8.539,0.0001,1253.891,1.4119,5.8454,1770.331,0.7646,1001-1-B-1-1,B,1.0
78.80000305175781,0.788,1,78.8,8.541,0.0001,1253.265,1.3672,6.0323,1713.488,0.7902,1001-1-B-1-1,B,1.0
79.30000305175781,0.793,1,79.3,8.543,0.0001,1247.335,1.3315,6.2228,1660.79,0.8106,1001-1-B-1-1,B,1.0
79.80000305175781,0.798,1,79.8,8.542,0.0001,1250.842,1.3294,6.2628,1662.809,0.8118,1001-1-B-1-1,B,1.0
80.30000305175781,0.803,1,80.3,8.54,0.0001,1264.436,1.3415,6.2148,1696.221,0.8049,1001-1-B-1-1,B,1.0
80.80000305175781,0.808,1,80.8,8.545,0.0001,1265.176,1.3413,6.2054,1697.009,0.805,1001-1-B-1-1,B,1.0
81.30000305175781,0.813,1,81.3,8.548,0.0001,1267.309,1.3281,6.2564,1683.102,0.8125,1001-1-B-1-1,B,1.0
81.80000305175781,0.818,1,81.8,8.548,0.0001,1262.443,1.3328,6.1787,1682.544,0.8098,1001-1-B-1-1,B,1.0
82.30000305175781,0.823,1,82.3,8.548,0.0001,1258.91,1.2906,6.3468,1624.803,0.8339,1001-1-B-1-1,B,1.0
